filename,angle
rotated_rectangle_183,4.7613232678867075
rotated_rectangle_184,-8.521026656664468
rotated_rectangle_185,5.219381921717627
rotated_rectangle_186,2.663679568318102
rotated_rectangle_187,1.6788631192486854
rotated_rectangle_188,5.582971650078237
rotated_rectangle_189,-2.5096082307764656
rotated_rectangle_190,-8.079835719060945
rotated_rectangle_191,-3.4261352353672674
rotated_rectangle_192,8.289116676202735
rotated_rectangle_193,0.9298322952898364
rotated_rectangle_194,0.2030762657363212
rotated_rectangle_195,-3.6824507563834397
rotated_rectangle_196,3.4202626969876686
rotated_rectangle_197,-2.200270961544078
rotated_rectangle_198,-1.5311464028223973
rotated_rectangle_199,7.36317466650371
rotated_rectangle_200,-5.025219633383462
rotated_rectangle_201,9.781546233175451
rotated_rectangle_202,-3.9042938319606186
rotated_rectangle_203,7.931550757995687
rotated_rectangle_204,-2.965155440495315
rotated_rectangle_205,3.797921243059106
rotated_rectangle_206,-9.956203469601935
rotated_rectangle_207,2.0261571508114447
rotated_rectangle_208,8.524420542092813
rotated_rectangle_209,5.042261534379325
rotated_rectangle_210,7.473720487271692
rotated_rectangle_211,0.4840675417492477
rotated_rectangle_212,0.8060708400051055
rotated_rectangle_213,-1.834899962198559
rotated_rectangle_214,-6.0733738852805175
rotated_rectangle_215,8.897688610456377
rotated_rectangle_216,9.482862261717088
rotated_rectangle_217,5.3743260147002925
rotated_rectangle_218,4.244409810318206
rotated_rectangle_219,-8.057634717535896
rotated_rectangle_220,-4.687778731837771
rotated_rectangle_221,5.498796160588022
rotated_rectangle_222,-7.3734181703186685
rotated_rectangle_223,9.995850401844248
rotated_rectangle_224,7.493836875482696
rotated_rectangle_225,0.26456142000052196
rotated_rectangle_226,8.390936681143547
rotated_rectangle_227,2.6608024087007482
rotated_rectangle_228,4.707609089252735
rotated_rectangle_229,-5.963738587194882
rotated_rectangle_230,1.236837269177066
rotated_rectangle_231,-8.012468761722822
rotated_rectangle_232,-1.7990066283462713
rotated_rectangle_233,3.82919150764312
rotated_rectangle_234,1.3088193987962526
rotated_rectangle_235,-8.700777323771076
rotated_rectangle_236,-4.668280593987621
rotated_rectangle_237,-0.39607661201829814
rotated_rectangle_238,-9.519388423298118
rotated_rectangle_239,-0.9141180750510092
rotated_rectangle_240,8.74530074987814
rotated_rectangle_241,9.718592134026824
rotated_rectangle_242,-4.9369560382628315
rotated_rectangle_243,6.869174514164303
rotated_rectangle_244,-1.5531844435614683
rotated_rectangle_245,-3.835190484639064
rotated_rectangle_246,8.345126760612025
rotated_rectangle_247,-4.027166655234538
rotated_rectangle_248,2.809968359004655
rotated_rectangle_249,-6.525509623455051
rotated_rectangle_250,-9.678564804474448
rotated_rectangle_251,1.6801012300850218
rotated_rectangle_252,-6.587130340818534
rotated_rectangle_253,-9.560822538103919
rotated_rectangle_254,-2.2454827292375086
rotated_rectangle_255,-0.6093014492784636
rotated_rectangle_256,3.5695126826958745
rotated_rectangle_257,-4.121078830417049
rotated_rectangle_258,6.844962146934424
rotated_rectangle_259,-9.238162138971276
rotated_rectangle_260,-0.4877817950744756
rotated_rectangle_261,9.711594389332973
rotated_rectangle_262,-7.190722395020828
rotated_rectangle_263,-9.243235344205129
rotated_rectangle_264,0.3452800785639898
rotated_rectangle_265,-8.103017799126501
rotated_rectangle_266,2.631828817096345
rotated_rectangle_267,-0.44917855511989835
rotated_rectangle_268,-9.176710678457447
rotated_rectangle_269,-1.227930067175846
rotated_rectangle_270,-8.789056897321014
rotated_rectangle_271,-1.9157039301716434
rotated_rectangle_272,-8.069140613537463
rotated_rectangle_273,-7.292899062754761
rotated_rectangle_274,3.4717674331504718
rotated_rectangle_275,6.9344311333784034
rotated_rectangle_276,5.558646164174707
rotated_rectangle_277,-3.961932240822856
rotated_rectangle_278,-6.1889170809042255
rotated_rectangle_279,8.385928397086264
rotated_rectangle_280,7.3895048624851825
rotated_rectangle_281,9.324015011254929
rotated_rectangle_282,0.4522355605050379
rotated_rectangle_283,-8.297993653771325
rotated_rectangle_284,0.028453950779629977
rotated_rectangle_285,2.8475021496505004
rotated_rectangle_286,8.443216066413363
rotated_rectangle_287,-9.32059110950525
rotated_rectangle_288,5.7504684697454245
rotated_rectangle_289,-7.519519094402787
rotated_rectangle_290,8.024475158877241
rotated_rectangle_291,-3.759015707451658
rotated_rectangle_292,6.208573787170518
rotated_rectangle_293,-1.2800496327557003
rotated_rectangle_294,4.101932975415835
rotated_rectangle_295,-1.7567346318225514
rotated_rectangle_296,7.268874007282193
rotated_rectangle_297,0.3338885340342266
rotated_rectangle_298,9.543105859871112
rotated_rectangle_299,8.443425036514771
rotated_rectangle_300,1.5872698938472123
rotated_rectangle_301,-1.6228337561112856
rotated_rectangle_302,1.6092795429587614
rotated_rectangle_303,-7.76883509277665
rotated_rectangle_304,-8.03129683006134
rotated_rectangle_305,-5.569362727018234
rotated_rectangle_306,-9.690760848521219
rotated_rectangle_307,7.746101598363012
rotated_rectangle_308,-6.075954176987322
rotated_rectangle_309,1.2683819419564646
rotated_rectangle_310,-2.9068319185897717
rotated_rectangle_311,4.070384560088499
rotated_rectangle_312,7.928815887257215
rotated_rectangle_313,-0.5730632851747579
rotated_rectangle_314,0.5243999316840249
rotated_rectangle_315,3.6151572608371687
rotated_rectangle_316,2.9664296839312154
rotated_rectangle_317,4.763406264651902
rotated_rectangle_318,-6.986788139417504
rotated_rectangle_319,-1.9078818770707873
rotated_rectangle_320,-6.797685146230828
rotated_rectangle_321,-6.7705213294529525
rotated_rectangle_322,1.710776198526629
rotated_rectangle_323,-0.5214476109783721
rotated_rectangle_324,-1.2675111327010153
rotated_rectangle_325,-5.273499797885403
rotated_rectangle_326,-6.049428652773496
rotated_rectangle_327,7.879989177774757
rotated_rectangle_328,4.607004625022547
rotated_rectangle_329,6.314376414541613
rotated_rectangle_330,-6.554854728103927
rotated_rectangle_331,-5.959733529873146
rotated_rectangle_332,5.781703097089432
rotated_rectangle_333,7.119212352775325
rotated_rectangle_334,-9.17195873920149
rotated_rectangle_335,-7.844962764606875
rotated_rectangle_336,-7.258055924456248
rotated_rectangle_337,5.276536306429929
rotated_rectangle_338,-4.424094521186806
rotated_rectangle_339,6.392776924710397
rotated_rectangle_340,8.011829410018645
rotated_rectangle_341,-7.832723870173912
rotated_rectangle_342,-2.680653597297389
rotated_rectangle_343,1.9063773412130054
rotated_rectangle_344,-2.693362739732759
rotated_rectangle_345,-3.1984393040712806
rotated_rectangle_346,0.7232439524304386
rotated_rectangle_347,9.794133621238107
rotated_rectangle_348,-5.080342434138441
rotated_rectangle_349,6.421499865668597
rotated_rectangle_350,5.809531205472007
rotated_rectangle_351,-8.972057605827892
rotated_rectangle_352,-7.374253975756407
rotated_rectangle_353,6.838755510941532
rotated_rectangle_354,3.8384377611983567
rotated_rectangle_355,-1.6649637417265737
rotated_rectangle_356,-0.571613527236492
rotated_rectangle_357,-9.860002604166729
rotated_rectangle_358,3.429703964008583
rotated_rectangle_359,0.5612801316603893
rotated_rectangle_360,-2.0863702513323563
rotated_rectangle_361,-6.052435160213799
rotated_rectangle_362,1.001436951690799
rotated_rectangle_363,-5.657255957388556
rotated_rectangle_364,6.12699936937036
rotated_rectangle_365,3.760152512505071
rotated_rectangle_366,5.5806671438875455
rotated_rectangle_367,2.5421385222249793
rotated_rectangle_368,-0.31513301364644875
rotated_rectangle_369,6.313292055293516
rotated_rectangle_370,5.007828270610123
rotated_rectangle_371,-3.6556252945418155
rotated_rectangle_372,1.7809706092643989
rotated_rectangle_373,-0.17571767996955145
rotated_rectangle_374,-2.6134325530477724
rotated_rectangle_375,-5.5505619771011006
rotated_rectangle_376,2.8920784803737813
rotated_rectangle_377,8.85402860528789
rotated_rectangle_378,6.9707045263726215
rotated_rectangle_379,-1.0731650495946372
rotated_rectangle_380,-5.829112204390439
rotated_rectangle_381,0.9618739182660558
rotated_rectangle_382,8.397686045196721
rotated_rectangle_383,8.370897650702577
rotated_rectangle_384,6.868667235661093
rotated_rectangle_385,-7.48120294346768
rotated_rectangle_386,5.258935322162122
rotated_rectangle_387,-1.2717230388731782
rotated_rectangle_388,-4.440214351168641
rotated_rectangle_389,1.7887643460419707
rotated_rectangle_390,-6.657236652870906
rotated_rectangle_391,-9.56387835494093
rotated_rectangle_392,-5.534519084548566
rotated_rectangle_393,-0.6711298879827794
rotated_rectangle_394,1.4467786242365772
rotated_rectangle_395,9.250767471762927
rotated_rectangle_396,-3.953704683991381
rotated_rectangle_397,-1.662701911782456
rotated_rectangle_398,-4.649904673777801
rotated_rectangle_399,-0.7399165544623081
rotated_rectangle_400,-7.537888446758716
rotated_rectangle_401,-4.970466806867011
rotated_rectangle_402,-1.2238174269411477
rotated_rectangle_403,-3.8463771914423166
rotated_rectangle_404,-9.57338229374568
rotated_rectangle_405,6.2059898346402775
rotated_rectangle_406,7.458993232857907
rotated_rectangle_407,1.958283590419775
rotated_rectangle_408,-3.974898997995324
rotated_rectangle_409,9.798715274717264
rotated_rectangle_410,-0.486524596407067
rotated_rectangle_411,8.048670196390198
rotated_rectangle_412,-3.8078359673209956
rotated_rectangle_413,5.564595764368841
rotated_rectangle_414,-7.271539399797491
rotated_rectangle_415,-3.073182969401447
rotated_rectangle_416,6.544475625857526
rotated_rectangle_417,-0.061648611872866965
rotated_rectangle_418,5.330294566957438
rotated_rectangle_419,9.732995430738285
rotated_rectangle_420,5.12513539078709
rotated_rectangle_421,7.797540994557018
rotated_rectangle_422,-6.603612620073553
rotated_rectangle_423,-1.02620259856125
rotated_rectangle_424,1.274804076561482
rotated_rectangle_425,0.7241300765870555
rotated_rectangle_426,-1.6717064295967035
rotated_rectangle_427,3.5363886142420498
rotated_rectangle_428,7.54834517679177
rotated_rectangle_429,3.6277021178768205
rotated_rectangle_430,-6.813593543104119
rotated_rectangle_431,0.5795653648173023
rotated_rectangle_432,6.424904498923684
rotated_rectangle_433,-7.469118161106456
rotated_rectangle_434,9.233753731225576
rotated_rectangle_435,-9.161303478301665
rotated_rectangle_436,-8.184400650547092
rotated_rectangle_437,7.3706460594493635
rotated_rectangle_438,5.0248163396503625
rotated_rectangle_439,-5.1681706757728545
rotated_rectangle_440,-3.5000051683911675
rotated_rectangle_441,-6.497303199398694
rotated_rectangle_442,-7.3432615096307945
rotated_rectangle_443,1.1518373547115335
rotated_rectangle_444,8.26228710902873
rotated_rectangle_445,-4.465650078713431
rotated_rectangle_446,-7.847299521785207
rotated_rectangle_447,7.281347869671528
rotated_rectangle_448,-3.4709884689105097
rotated_rectangle_449,-6.1973686712728
rotated_rectangle_450,-9.498881317722091
rotated_rectangle_451,-9.672197829783432
rotated_rectangle_452,6.740066675876427
rotated_rectangle_453,1.2426636825495319
rotated_rectangle_454,-0.43884488397214483
rotated_rectangle_455,0.34179915523330173
rotated_rectangle_456,4.43287144875049
rotated_rectangle_457,-3.746592617143718
rotated_rectangle_458,-8.385212519326096
rotated_rectangle_459,-2.0391330041179856
rotated_rectangle_460,-2.148214793640239
rotated_rectangle_461,9.357091165213099
rotated_rectangle_462,7.907908879276167
rotated_rectangle_463,-2.2293205620915018
rotated_rectangle_464,-0.31695526575639477
rotated_rectangle_465,5.352920330743096
rotated_rectangle_466,-9.753545837408318
rotated_rectangle_467,4.499469584192408
rotated_rectangle_468,6.522315394824194
rotated_rectangle_469,-3.528951462079222
rotated_rectangle_470,4.721407985708375
rotated_rectangle_471,2.3676575760271135
rotated_rectangle_472,9.865330924188477
rotated_rectangle_473,2.6788866692089606
rotated_rectangle_474,-7.542052558781909
rotated_rectangle_475,0.7033052359330263
rotated_rectangle_476,1.343940064222906
rotated_rectangle_477,9.419443306734323
rotated_rectangle_478,-0.5199658443506916
rotated_rectangle_479,-8.331464961117423
rotated_rectangle_480,7.7484857491351775
rotated_rectangle_481,4.0192631098311615
rotated_rectangle_482,2.4529467875378543
rotated_rectangle_483,6.376503329556517
rotated_rectangle_484,-1.5840297278978248
rotated_rectangle_485,3.0245834771057503
rotated_rectangle_486,-4.945730328582467
rotated_rectangle_487,-9.36008651084816
rotated_rectangle_488,-5.223154340348306
rotated_rectangle_489,-7.597681165712002
rotated_rectangle_490,9.122348900903418
rotated_rectangle_491,-5.226068583567951
rotated_rectangle_492,-2.3379788864460904
rotated_rectangle_493,-4.087515020808299
rotated_rectangle_494,6.046992937352808
rotated_rectangle_495,5.171037113785413
rotated_rectangle_496,6.633826080711977
rotated_rectangle_497,-6.441158297003458
rotated_rectangle_498,-0.4213509531717836
rotated_rectangle_499,9.426649244151353
rotated_rectangle_500,-1.6633200123435632
rotated_rectangle_501,-0.28801796919014677
rotated_rectangle_502,7.257421381567404
rotated_rectangle_503,-4.457337972918658
rotated_rectangle_504,0.22246548499154706
rotated_rectangle_505,8.173312705093888
rotated_rectangle_506,-2.9447637943221805
rotated_rectangle_507,-3.035382125965551
rotated_rectangle_508,-5.040896108109623
rotated_rectangle_509,2.7628756776243364
rotated_rectangle_510,-0.46778422033916556
rotated_rectangle_511,8.287993670737109
rotated_rectangle_512,-2.5472312554504235
rotated_rectangle_513,-3.0038050171345727
rotated_rectangle_514,0.015334682897499619
rotated_rectangle_515,5.103443886753478
rotated_rectangle_516,9.273517891275873
rotated_rectangle_517,-5.816027911655597
rotated_rectangle_518,6.253458222245843
rotated_rectangle_519,3.490899841463847
rotated_rectangle_520,5.643183002786895
rotated_rectangle_521,0.05607930630304736
rotated_rectangle_522,9.013594668165133
rotated_rectangle_523,-2.993285085702178
rotated_rectangle_524,1.2709274655486098
rotated_rectangle_525,1.8935598312174804
rotated_rectangle_526,-6.877789867901194
rotated_rectangle_527,-3.3080819237555144
rotated_rectangle_528,8.607108804899596
rotated_rectangle_529,6.506460926516919
rotated_rectangle_530,4.927615764098547
rotated_rectangle_531,-7.7313885566491365
rotated_rectangle_532,9.39976793883244
rotated_rectangle_533,-3.788337840144795
rotated_rectangle_534,-0.3003246069320671
rotated_rectangle_535,-5.894696986074585
rotated_rectangle_536,-0.8361663265325667
rotated_rectangle_537,-9.264706379703426
rotated_rectangle_538,-3.2682410827543755
rotated_rectangle_539,-9.694491353514646
rotated_rectangle_540,1.5776940605597716
rotated_rectangle_541,6.439940717076965
rotated_rectangle_542,-1.5428822937423892
rotated_rectangle_543,4.938241279485261
rotated_rectangle_544,0.7281679581812579
rotated_rectangle_545,-2.162415167484628
rotated_rectangle_546,8.832809115299426
rotated_rectangle_547,-9.815307384571657
rotated_rectangle_548,3.6126286975391544
rotated_rectangle_549,8.767530491141681
rotated_rectangle_550,5.679785157475315
rotated_rectangle_551,-4.1944872933860395
rotated_rectangle_552,-2.5245800092075825
rotated_rectangle_553,-9.818701370729437
rotated_rectangle_554,0.6822325204670783
rotated_rectangle_555,-7.642609684485471
rotated_rectangle_556,5.692471698703335
rotated_rectangle_557,-3.2711554579288933
rotated_rectangle_558,5.0604587033325
rotated_rectangle_559,5.192519900034219
rotated_rectangle_560,-6.803316273009441
rotated_rectangle_561,-8.055634644806473
rotated_rectangle_562,-4.965869259255995
rotated_rectangle_563,8.735624027115236
rotated_rectangle_564,-1.087290324108661
rotated_rectangle_565,-8.222309723824532
rotated_rectangle_566,-5.0300891841868145
rotated_rectangle_567,9.686520023531248
rotated_rectangle_568,8.225274596417652
rotated_rectangle_569,-1.4198715228355994
rotated_rectangle_570,-7.873795836843871
rotated_rectangle_571,8.15824040955308
rotated_rectangle_572,-6.811464577776121
rotated_rectangle_573,7.592640374270623
rotated_rectangle_574,-5.224306925360844
rotated_rectangle_575,-8.307904748681604
rotated_rectangle_576,-1.4267300394021536
rotated_rectangle_577,-5.877816291059403
rotated_rectangle_578,2.5695585548758277
rotated_rectangle_579,5.172503524309818
rotated_rectangle_580,-3.967995940542231
rotated_rectangle_581,-2.540746498367252
rotated_rectangle_582,1.396810773811513
rotated_rectangle_583,-2.560473006042594
rotated_rectangle_584,-2.2667060256457106
rotated_rectangle_585,4.9867735799655595
rotated_rectangle_586,-4.565531232517895
rotated_rectangle_587,-3.263060708673688
rotated_rectangle_588,0.6736016854538125
rotated_rectangle_589,2.349109338714877
rotated_rectangle_590,7.016282324393096
rotated_rectangle_591,5.398909160684525
rotated_rectangle_592,8.146093889918525
rotated_rectangle_593,-4.341012457319351
rotated_rectangle_594,-7.281608761462839
rotated_rectangle_595,-4.627010700480241
rotated_rectangle_596,-5.1868001761111815
rotated_rectangle_597,-8.88051529095086
rotated_rectangle_598,-9.75459201754849
rotated_rectangle_599,-0.8426454209182062
rotated_rectangle_600,-4.50518401800402
rotated_rectangle_601,7.9906050272768
rotated_rectangle_602,8.874817549818399
rotated_rectangle_603,-2.9038181552137354
rotated_rectangle_604,4.001391892502571
rotated_rectangle_605,-8.447812332148272
rotated_rectangle_606,-3.1730281527592608
rotated_rectangle_607,7.094738311536084
rotated_rectangle_608,-8.801866437181696
rotated_rectangle_609,6.568442986371114
rotated_rectangle_610,7.351572955649885
rotated_rectangle_611,-0.8745626990619186
rotated_rectangle_612,-0.7078821755380247
rotated_rectangle_613,4.242528471285157
rotated_rectangle_614,3.1143454701762767
rotated_rectangle_615,-3.3788274344141183
rotated_rectangle_616,-4.349791506800873
rotated_rectangle_617,-7.857165801867647
rotated_rectangle_618,2.2655825362469884
rotated_rectangle_619,-1.519910159149898
rotated_rectangle_620,7.810520190085615
rotated_rectangle_621,1.1071476374801286
rotated_rectangle_622,-4.675863304282357
rotated_rectangle_623,-1.697815256332193
rotated_rectangle_624,8.204481530909185
rotated_rectangle_625,0.3030254236397454
rotated_rectangle_626,-7.388986314295405
rotated_rectangle_627,3.8955974626107235
rotated_rectangle_628,1.9165901917173116
rotated_rectangle_629,-9.359321997285724
rotated_rectangle_630,-9.45487773112239
rotated_rectangle_631,-3.2622005207754734
rotated_rectangle_632,-1.1483814748146166
rotated_rectangle_633,1.6397236052572488
rotated_rectangle_634,-9.345749472482343
rotated_rectangle_635,-2.6943189443175957
rotated_rectangle_636,6.163274678136645
rotated_rectangle_637,8.32746512470392
rotated_rectangle_638,-6.992045410866474
rotated_rectangle_639,-1.5962847991070621
rotated_rectangle_640,-2.6155666414491296
rotated_rectangle_641,-8.439742509191525
rotated_rectangle_642,-4.640060941296671
rotated_rectangle_643,-6.608397544711401
rotated_rectangle_644,-5.01255418865596
rotated_rectangle_645,-5.855999048172409
rotated_rectangle_646,-7.436688536251383
rotated_rectangle_647,-9.32399288657023
rotated_rectangle_648,2.148308382950317
rotated_rectangle_649,7.982806972030392
rotated_rectangle_650,0.3788164667472884
rotated_rectangle_651,-7.2984848115247924
rotated_rectangle_652,-1.5311938594849988
rotated_rectangle_653,-5.1469426949493595
rotated_rectangle_654,-1.915960896313793
rotated_rectangle_655,-1.4968938102003086
rotated_rectangle_656,9.47977636229821
rotated_rectangle_657,-5.074278022808622
rotated_rectangle_658,-8.883116325842959
rotated_rectangle_659,1.7925478858899986
rotated_rectangle_660,-3.8217333065189667
rotated_rectangle_661,-6.5248565757549954
rotated_rectangle_662,1.7729249840035326
rotated_rectangle_663,-1.2092917534952168
rotated_rectangle_664,1.00016820274835
rotated_rectangle_665,4.814397661565113
rotated_rectangle_666,2.7600118459723255
rotated_rectangle_667,5.618358677611964
rotated_rectangle_668,-2.4984138275532564
rotated_rectangle_669,0.0002713900403215064
rotated_rectangle_670,-1.6976699360131935
rotated_rectangle_671,-3.8405099189372693
rotated_rectangle_672,5.6719702792546975
rotated_rectangle_673,6.543692425666773
rotated_rectangle_674,7.898974057329021
rotated_rectangle_675,0.3240967643583854
rotated_rectangle_676,-9.333366321988962
rotated_rectangle_677,2.2686836267939547
rotated_rectangle_678,9.148080786100266
rotated_rectangle_679,8.5563521094419
rotated_rectangle_680,9.51957917285073
rotated_rectangle_681,4.1088349013143635
rotated_rectangle_682,-5.76689697090528
rotated_rectangle_683,2.2136824040742002
rotated_rectangle_684,6.445225502722252
rotated_rectangle_685,4.7214127668670365
rotated_rectangle_686,-1.5415515488040832
rotated_rectangle_687,3.8133422596838944
rotated_rectangle_688,-6.112476957097995
rotated_rectangle_689,-1.2365808282858364
rotated_rectangle_690,-0.6143184409574083
rotated_rectangle_691,6.256167839258069
rotated_rectangle_692,-0.3412888691103326
rotated_rectangle_693,-5.592937558009177
rotated_rectangle_694,5.100524273255386
rotated_rectangle_695,3.2289129254808344
rotated_rectangle_696,-3.360915721229471
rotated_rectangle_697,0.0584649991020072
rotated_rectangle_698,-1.6033867001598132
rotated_rectangle_699,7.466936018982157
rotated_rectangle_700,-6.351154268548798
rotated_rectangle_701,0.6669539642089006
rotated_rectangle_702,-0.5427051844320374
